sku_id,city_id,description,criticality,on_hand_qty,inventory_min,inventory_max,demand_monthly,forecast_source,shelf_life_days,order_cost_usd,holding_cost_usd,eoq_units,target_qty,max_allowed_qty,coverage_months,decision,recommended_qty,supplier_id,supplier_name,unit_price_usd,freight_cost_usd,lead_time_days,total_cost_usd,alternatives_evaluated,confidence,stockout_cost_usd,net_benefit_usd,needs_review,reason
B2B-CAF04013,OBRE,Temperature Probe 101,B,4,4,9,1.31,modelo+estadistico,1825,84.17,157.75,5,9,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-CB386429,OBRE,PLC Input Module 155,B,1,1,3,0.41,modelo+estadistico,1825,98.75,329.25,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.48,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-CB3F69E8,NAVA,Filter Candle 47,C,3,3,16,2.28,modelo+estadistico,365,43.5,9.75,13,16,13,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.41,197.48,197.48,1,Stock is above the operating minimum: no replenishment needed
B2B-CB5361E8,NAVA,Lock Washer Set 101,B,2,7,20,2.33,modelo+estadistico,3650,43.5,1.375,13,20,18,15.5,REVISAR,36,SUP-LOC-01,Suministros Coahuila,5.83,22.0,6.0,231.88,2,0.91,3610.82,3378.94,1,The minimum order quantity at Suministros Coahuila is 36 units and the allowed maximum is 18. Buying the minimum costs 231.88 USD and leaves 15.5 months of stock: the buyer has to decide
B2B-CB5361E8,OBRE,Lock Washer Set 101,B,7,5,23,3.0,modelo+estadistico,3650,40.5,1.375,18,23,16,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CB7A0438,NAVA,Gear Coupling 10,C,2,1,5,0.82,modelo+estadistico,2555,75.67,94.0,4,5,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.67,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CC1FE337,NAVA,Conveyor Belt Section 179,A,1,8,16,1.47,modelo+estadistico,1095,43.5,14.5,8,16,15,10.2,COMPRAR,15,SUP-LOC-01,Suministros Coahuila,61.48,22.0,6.0,944.2,2,0.78,34653.35,33709.15,0,"1 units left against a minimum of 8. With a forecast demand of 1.5 per month, the economic order quantity of 8 units brings stock up to 16, about 10.2 months of consumption. Suministros Coahuila was chosen on lowest total cost among 2 offers that serve NAVA"
B2B-CC1FE337,OBRE,Conveyor Belt Section 179,A,80,33,54,6.44,modelo+estadistico,1095,40.5,14.5,21,54,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.43,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-CC49A08F,NAVA,Breather Filter 151,B,3,1,6,0.92,modelo+estadistico,365,47.33,10.25,5,6,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.66,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CC49A08F,OBRE,Breather Filter 151,B,4,2,8,1.12,modelo+estadistico,365,72.83,10.25,6,8,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.6,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CC519FFA,NAVA,Stud Assembly 51,C,2,4,23,3.28,modelo+estadistico,3650,47.33,0.25,19,23,21,30.5,REVISAR,100,SUP-LOC-01,Suministros Coahuila,1.06,22.0,6.0,128.0,3,0.91,240.59,112.59,1,The minimum order quantity at Suministros Coahuila is 100 units and the allowed maximum is 21. Buying the minimum costs 128.00 USD and leaves 30.5 months of stock: the buyer has to decide
B2B-CC519FFA,OBRE,Stud Assembly 51,C,11,10,68,9.7,modelo+estadistico,3650,72.83,0.25,58,68,57,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,249.94,249.94,0,Stock is above the operating minimum: no replenishment needed
B2B-CC76539F,OBRE,Angular Contact Bearing 10,C,1,8,22,4.56,modelo+estadistico,1825,40.5,23.75,14,22,21,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.88,247.38,247.38,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2140.70 USD and the stockout it prevents is valued at 247.38 USD on a criticality C part
B2B-CCD199FE,OBRE,Hydraulic Fluid 192,B,7,2,11,1.5,modelo+estadistico,180,72.83,6.0,9,11,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-CCD2D11C,NAVA,Timing Belt 168,C,1,1,5,0.79,modelo+estadistico,1095,47.33,14.25,4,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,110.04,110.04,0,Stock is above the operating minimum: no replenishment needed
B2B-CCD2D11C,OBRE,Timing Belt 168,C,2,1,5,0.76,modelo+estadistico,1095,72.83,14.25,4,5,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CD0B01FF,NAVA,Flexible Coupling 123,B,1,1,3,0.42,modelo+estadistico,2555,102.5,105.75,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CD0B01FF,OBRE,Flexible Coupling 123,B,3,3,9,1.14,modelo+estadistico,2555,98.75,105.75,6,9,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.38,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-CD43B18D,NAVA,Chain Lubricant 39,B,5,3,15,2.12,modelo+estadistico,180,47.33,6.25,12,15,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CD43B18D,OBRE,Chain Lubricant 39,B,2,3,14,1.95,modelo+estadistico,180,72.83,6.25,11,14,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,3401.7,3401.7,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 7 units would be consumed, and the smallest minimum order quantity is 8"
B2B-CEC2B232,NAVA,Pillow Block Unit 26,C,1,2,8,1.1,modelo+estadistico,1825,102.5,37.5,6,8,7,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.51,166.78,166.78,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1231.00 USD and the stockout it prevents is valued at 166.78 USD on a criticality C part
B2B-CF28396A,OBRE,Stud Assembly 45,C,8,6,38,5.35,modelo+estadistico,3650,72.83,1.75,32,38,30,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.65,233.2,233.2,0,Stock is above the operating minimum: no replenishment needed
B2B-CF4B88A6,OBRE,V-Belt 199,B,8,5,16,1.9,modelo+estadistico,1095,72.83,17.5,11,16,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.84,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CF61F20F,NAVA,Level Sensor 194,C,1,1,2,0.22,modelo+estadistico,1825,75.67,259.75,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CF61F20F,OBRE,Level Sensor 194,C,2,1,2,0.3,modelo+estadistico,1825,84.17,259.75,1,2,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D055A9AB,NAVA,Gear Oil 54,C,4,3,15,2.09,modelo+estadistico,180,47.33,6.5,12,15,6,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.66,41.13,41.13,0,Stock is above the operating minimum: no replenishment needed
B2B-D055A9AB,OBRE,Gear Oil 54,C,2,3,15,2.02,modelo+estadistico,180,72.83,6.5,12,15,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,216.84,216.84,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 7 units would be consumed, and the smallest minimum order quantity is 8"
B2B-D0EF5D71,NAVA,Poly-V Belt 147,C,1,3,16,2.28,modelo+estadistico,1095,43.5,13.0,13,16,15,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.44,224.43,224.43,1,Replenishing costs more than the stockout it prevents. Replenishing costs 848.80 USD and the stockout it prevents is valued at 224.43 USD on a criticality C part
B2B-D1087349,OBRE,Socket Head Screw 180,C,8,8,54,7.7,modelo+estadistico,3650,72.83,0.5,46,54,46,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.51,249.85,249.85,0,Stock is above the operating minimum: no replenishment needed
B2B-D12C9F98,NAVA,Flow Meter 85,B,1,1,2,0.3,modelo+estadistico,1825,75.67,266.875,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.52,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D12C9F98,OBRE,Flow Meter 85,B,0,1,2,0.28,modelo+estadistico,1825,84.17,266.875,1,2,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.66,976.87,976.87,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2318.10 USD and the stockout it prevents is valued at 976.87 USD on a criticality B part
B2B-D18029A3,NAVA,Rotary Seal Kit 176,C,3,6,27,3.66,modelo+estadistico,730,47.33,3.25,21,27,24,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.9,243.57,243.57,0,Replenishing costs more than the stockout it prevents. Replenishing costs 352.72 USD and the stockout it prevents is valued at 243.57 USD on a criticality C part
B2B-D1AD51A6,NAVA,Pillow Block Unit 66,B,1,3,8,0.89,modelo+estadistico,1825,43.5,30.5,5,8,7,7.9,COMPRAR,7,SUP-LOC-01,Suministros Coahuila,129.32,22.0,6.0,927.24,2,0.51,2166.26,1239.02,0,"1 units left against a minimum of 3. With a forecast demand of 0.9 per month, the economic order quantity of 5 units brings stock up to 8, about 7.9 months of consumption. Suministros Coahuila was chosen on lowest total cost among 2 offers that serve NAVA"
B2B-D1AD51A6,OBRE,Pillow Block Unit 66,B,2,2,6,0.79,modelo+estadistico,1825,40.5,30.5,4,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D1AF9CF8,OBRE,O-Ring NBR 171,C,1,2,13,1.96,modelo+estadistico,730,72.83,2.875,11,13,12,8.7,REVISAR,17,SUP-LOC-02,Servicios Yaqui,12.19,26.0,7.0,233.23,3,0.78,214.79,-18.44,1,The minimum order quantity at Servicios Yaqui is 17 units and the allowed maximum is 12. Buying the minimum costs 233.23 USD and leaves 8.7 months of stock: the buyer has to decide
B2B-D1BE9D26,NAVA,O-Ring NBR 78,C,4,4,22,3.08,modelo+estadistico,730,43.5,4.75,18,22,18,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.76,221.17,221.17,0,Stock is above the operating minimum: no replenishment needed
B2B-D1BE9D26,OBRE,O-Ring NBR 78,C,2,4,22,3.08,modelo+estadistico,730,40.5,4.75,18,22,20,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,238.51,238.51,0,Replenishing costs more than the stockout it prevents. Replenishing costs 428.80 USD and the stockout it prevents is valued at 238.51 USD on a criticality C part
B2B-D21785AB,NAVA,Lock Washer Set 108,A,164,82,182,16.71,modelo+estadistico,3650,43.5,1.25,100,182,18,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.72,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D21785AB,OBRE,Lock Washer Set 108,A,138,63,129,11.0,modelo+estadistico,3650,40.5,1.25,66,129,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-D238B5BE,NAVA,Flat Belt 36,A,1,11,22,1.86,modelo+estadistico,1095,43.5,16.5,11,22,21,11.3,COMPRAR,21,SUP-LOC-01,Suministros Coahuila,69.96,22.0,6.0,1491.16,2,0.66,37994.73,36503.57,0,"1 units left against a minimum of 11. With a forecast demand of 1.9 per month, the economic order quantity of 11 units brings stock up to 22, about 11.3 months of consumption. Suministros Coahuila was chosen on lowest total cost among 2 offers that serve NAVA"
B2B-D238B5BE,OBRE,Flat Belt 36,A,21,9,18,1.53,modelo+estadistico,1095,40.5,16.5,9,18,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.43,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-D263E999,NAVA,Safety Relay 90,B,2,1,2,0.18,modelo+estadistico,1825,75.67,289.5,1,2,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D263E999,OBRE,Safety Relay 90,B,1,1,3,0.4,modelo+estadistico,1825,84.17,289.5,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.76,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D354BF4F,OBRE,Flexible Coupling 198,B,3,2,6,0.72,modelo+estadistico,2555,98.75,77.25,4,6,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.77,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D3D18A57,NAVA,Spherical Roller Bearing 34,B,0,1,3,0.34,modelo+estadistico,1825,75.67,55.75,2,3,3,8.8,APLAZADO,3,SUP-LOC-01,Suministros Coahuila,236.38,22.0,6.0,731.14,3,0.43,1152.92,421.78,1,Does not fit in the discretionary budget of this run. It needs 731.14 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 1152.92 USD
B2B-D3D18A57,OBRE,Spherical Roller Bearing 34,B,4,4,11,1.2,modelo+estadistico,1825,84.17,55.75,7,11,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D3E8A6C2,NAVA,Threaded Rod 99,B,5,10,34,4.07,modelo+estadistico,3650,43.5,0.25,24,34,29,24.6,REVISAR,100,SUP-LOC-01,Suministros Coahuila,1.06,22.0,6.0,128.0,2,0.49,3826.75,3698.75,1,The minimum order quantity at Suministros Coahuila is 100 units and the allowed maximum is 29. Buying the minimum costs 128.00 USD and leaves 24.6 months of stock: the buyer has to decide
B2B-D3E8A6C2,OBRE,Threaded Rod 99,B,15,34,104,11.78,modelo+estadistico,3650,40.5,0.25,70,104,89,8.5,REVISAR,100,SUP-LOC-02,Servicios Yaqui,1.06,26.0,7.0,132.0,2,0.75,3999.23,3867.23,1,The minimum order quantity at Servicios Yaqui is 100 units and the allowed maximum is 89. Buying the minimum costs 132.00 USD and leaves 8.5 months of stock: the buyer has to decide
B2B-D461DED1,OBRE,Frequency Inverter 63,B,3,2,4,0.64,modelo+estadistico,1825,84.17,327.25,2,4,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-D49E40EE,NAVA,Coalescing Element 170,C,1,2,9,1.23,modelo+estadistico,365,43.5,9.5,7,9,8,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,176.93,176.93,1,Replenishing costs more than the stockout it prevents. Replenishing costs 344.24 USD and the stockout it prevents is valued at 176.93 USD on a criticality C part
B2B-D4C9A58D,NAVA,O-Ring NBR 57,A,81,27,56,4.99,modelo+estadistico,730,43.5,2.5,29,56,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.63,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D4C9A58D,OBRE,O-Ring NBR 57,A,59,59,119,10.14,modelo+estadistico,730,40.5,2.5,60,119,60,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.65,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D4D3CD13,OBRE,Hydraulic Filter Element 89,C,1,5,24,3.46,modelo+estadistico,365,40.5,10.0,19,24,23,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,242.14,242.14,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1001.20 USD and the stockout it prevents is valued at 242.14 USD on a criticality C part
B2B-D4D58281,OBRE,Gear Coupling 110,C,1,1,3,0.49,modelo+estadistico,2555,98.75,92.25,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.97,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D4D74F87,NAVA,Hex Bolt 169,B,1,4,12,1.36,modelo+estadistico,3650,43.5,2.0,8,12,11,18.4,REVISAR,25,SUP-LOC-01,Suministros Coahuila,8.48,22.0,6.0,234.0,2,0.91,2973.36,2739.36,1,The minimum order quantity at Suministros Coahuila is 25 units and the allowed maximum is 11. Buying the minimum costs 234.00 USD and leaves 18.4 months of stock: the buyer has to decide
B2B-D4D74F87,OBRE,Hex Bolt 169,B,13,12,36,4.04,modelo+estadistico,3650,40.5,2.0,24,36,23,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-D5E9DFE3,NAVA,Angular Contact Bearing 153,B,1,1,3,0.46,modelo+estadistico,1825,102.5,66.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D5E9DFE3,OBRE,Angular Contact Bearing 153,B,4,1,4,0.58,modelo+estadistico,1825,98.75,66.0,3,4,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.74,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D662D1E5,NAVA,Hex Bolt 77,C,2,3,15,2.08,modelo+estadistico,3650,43.5,1.5,12,15,13,15.9,REVISAR,33,SUP-LOC-01,Suministros Coahuila,6.36,22.0,6.0,231.88,2,0.58,218.77,-13.11,1,The minimum order quantity at Suministros Coahuila is 33 units and the allowed maximum is 13. Buying the minimum costs 231.88 USD and leaves 15.9 months of stock: the buyer has to decide
B2B-D662D1E5,OBRE,Hex Bolt 77,C,3,3,19,2.78,modelo+estadistico,3650,40.5,1.5,16,19,16,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.51,230.68,230.68,0,Stock is above the operating minimum: no replenishment needed
B2B-D6C16DBC,NAVA,Stud Assembly 154,C,5,18,82,10.74,modelo+estadistico,3650,43.5,1.0,64,82,77,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.73,249.99,249.99,0,Replenishing costs more than the stockout it prevents. Replenishing costs 348.48 USD and the stockout it prevents is valued at 249.99 USD on a criticality C part
B2B-D709406E,OBRE,Retaining Ring 68,C,3,6,38,5.42,modelo+estadistico,3650,40.5,0.5,32,38,35,18.5,REVISAR,100,SUP-LOC-02,Servicios Yaqui,2.12,26.0,7.0,238.0,2,0.53,248.89,10.89,1,The minimum order quantity at Servicios Yaqui is 100 units and the allowed maximum is 35. Buying the minimum costs 238.00 USD and leaves 18.5 months of stock: the buyer has to decide
B2B-D72579EF,NAVA,Socket Head Screw 130,C,4,4,25,3.55,modelo+estadistico,3650,47.33,2.0,21,25,21,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.42,238.74,238.74,1,Stock is above the operating minimum: no replenishment needed
B2B-D7A35F48,NAVA,Threaded Rod 172,A,113,81,164,13.86,modelo+estadistico,3650,43.5,0.5,83,164,51,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.77,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D7A35F48,OBRE,Threaded Rod 172,A,98,103,218,19.23,modelo+estadistico,3650,40.5,0.5,115,218,120,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.77,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 280.40 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-D7CD0FC1,NAVA,Coalescing Element 49,C,1,2,13,1.88,modelo+estadistico,365,47.33,8.0,11,13,12,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.86,211.85,211.85,0,Replenishing costs more than the stockout it prevents. Replenishing costs 429.04 USD and the stockout it prevents is valued at 211.85 USD on a criticality C part
B2B-D82950EB,NAVA,Deep Groove Ball Bearing 78,C,2,1,4,0.52,modelo+estadistico,1825,75.67,42.75,3,4,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D82950EB,OBRE,Deep Groove Ball Bearing 78,C,1,1,4,0.65,modelo+estadistico,1825,84.17,42.75,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,64.81,64.81,0,Stock is above the operating minimum: no replenishment needed
B2B-D85F0A8E,OBRE,Pillow Block Unit 12,B,4,1,4,0.58,modelo+estadistico,1825,98.75,52.125,3,4,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.58,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D8665F22,OBRE,Torque Limiter 127,B,1,1,2,0.27,modelo+estadistico,2555,84.17,115.75,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D89D44A2,OBRE,Spherical Roller Bearing 114,B,3,1,4,0.59,modelo+estadistico,1825,98.75,44.375,3,4,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.76,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D8CC3C69,NAVA,Deep Groove Ball Bearing 155,B,2,2,5,0.57,modelo+estadistico,1825,43.5,25.5,3,5,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.55,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D8CC3C69,OBRE,Deep Groove Ball Bearing 155,B,2,3,9,1.12,modelo+estadistico,1825,40.5,25.5,6,9,7,6.2,APLAZADO,7,SUP-LOC-02,Servicios Yaqui,108.12,26.0,7.0,782.84,2,0.46,853.66,70.82,1,Does not fit in the discretionary budget of this run. It needs 782.84 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 853.66 USD
B2B-D9C6EA60,OBRE,Filter Candle 39,B,11,7,24,2.95,modelo+estadistico,365,72.83,9.75,17,24,13,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.7,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-D9EC03AA,OBRE,Pressure Transmitter 10,C,2,1,4,0.52,modelo+estadistico,1825,84.17,148.75,3,4,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.71,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-DA13923D,NAVA,Universal Joint 145,B,1,1,3,0.36,modelo+estadistico,2555,75.67,104.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.88,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-DA13923D,OBRE,Universal Joint 145,B,1,2,5,0.64,modelo+estadistico,2555,84.17,104.0,3,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.88,976.54,976.54,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1818.84 USD and the stockout it prevents is valued at 976.54 USD on a criticality B part
B2B-DA2A09ED,NAVA,Temperature Probe 109,C,1,1,5,0.7,modelo+estadistico,1825,102.5,151.5,4,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.59,82.41,82.41,0,Stock is above the operating minimum: no replenishment needed
B2B-DA6AC7CE,NAVA,Food Grade Grease 147,C,3,3,15,2.1,modelo+estadistico,180,47.33,6.75,12,15,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.69,174.69,174.69,0,Stock is above the operating minimum: no replenishment needed
B2B-DACC110A,NAVA,Coalescing Element 19,C,2,3,15,2.1,modelo+estadistico,365,43.5,10.625,12,15,13,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.62,219.39,219.39,0,Replenishing costs more than the stockout it prevents. Replenishing costs 607.65 USD and the stockout it prevents is valued at 219.39 USD on a criticality C part
B2B-DB2CFD3E,NAVA,Coalescing Element 115,C,3,2,10,1.43,modelo+estadistico,365,43.5,10.5,8,10,7,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.74,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-DB2CFD3E,OBRE,Coalescing Element 115,C,1,2,13,1.92,modelo+estadistico,365,40.5,10.5,11,13,12,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.84,213.35,213.35,0,Replenishing costs more than the stockout it prevents. Replenishing costs 560.24 USD and the stockout it prevents is valued at 213.35 USD on a criticality C part
B2B-DB51DCD4,NAVA,Rotary Seal Kit 26,C,1,4,20,2.67,modelo+estadistico,730,47.33,3.0,16,20,19,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.8,232.69,232.69,0,Replenishing costs more than the stockout it prevents. Replenishing costs 263.68 USD and the stockout it prevents is valued at 232.69 USD on a criticality C part
B2B-DC13D052,OBRE,Deep Groove Ball Bearing 32,B,3,2,6,0.68,modelo+estadistico,1825,98.75,45.25,4,6,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.74,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-DC15D2CF,OBRE,Rotary Seal Kit 42,B,3,10,31,3.54,modelo+estadistico,730,40.5,5.25,21,31,28,7.9,COMPRAR,28,SUP-LOC-02,Servicios Yaqui,22.26,26.0,7.0,649.28,2,0.34,3883.95,3234.67,1,"3 units left against a minimum of 10. With a forecast demand of 3.5 per month, the economic order quantity of 21 units brings stock up to 31, about 7.9 months of consumption. Servicios Yaqui was chosen on lowest total cost among 2 offers that serve OBRE. Low confidence in the forecast: needs human validation"
